,content_id,content,subject,sentiment_value,sentiment_word
8804,NHBegdmk0wjxuyiF,只要后期保养不选4S，自己买材料找修理厂做也不贵。我的车4年了，没啥毛病。,内饰,0,
8843,O6AGHzQt2cq7F3fL,我没测过。但我车的tvoc一定超，因为座椅一直有味道,内饰,-1,
8847,Pq7fum6rh3HIGpla,中国救活了别克，通用造车品质不敢恭维，车重油耗高，小毛病多；森林人毕竟是日系进口，除了内饰和配件问题，同价位进口车中好像只有他一个，自己衡量吧。,内饰,1,
8861,mFBJMrEoRsgWVdOc,还有一个问题兄弟，你的座椅加热屁股坏过？后背可以单独加热？我现在用起来感觉后背很热但是屁股不热，我以为就该是这样的。。。你是怎么修的？,内饰,0,
8863,xk2UNZ5GAmvTfyoc,我把原车的拽下来了，安装了新的加热片，重新跑的线接的方向盘下面保险盒。把主副驾座椅拿下来安装的，气囊灯会亮，开关一次钥匙门就恢复了。,内饰,0,
8869,aEwhU1HmRkdbivq9,你所说的这些配置，16款2.5豪华（低配），除了日间行车灯，已经都有了。 其它还有方向盘、前后排加热，主驾驶2个座椅记忆，电动关闭后视镜。,内饰,1,
8871,slRzWtZoFd89g7Sr,保养的价格就要看你在哪里做了，自己买机油，滤清器等材料找修理店做大概只有4s的一半多点，空气滤清器，空调滤清器自己买，自己换就很便宜了，几十搞定,内饰,0,
8908,Mxg86V5e9UHk3Zi0,不是夜间照明红色的那种，是黄色的和旁边座椅加热开关的黄色一样,内饰,0,
8911,optYh7CS3Vd9NzJ6,我感觉我内饰哪里都可以摁动,内饰,-1,
8912,MX6UOcR5u1S9KmHb,昂科威内饰远看漂亮，近看感觉用料不好，森林人内饰不漂亮，但用料不错。,内饰,-1,
8917,N3h2FjOQyZuMlImX,哪年的？第一次听说森林人座椅下面有低音炮。。。,内饰,0,
8927,gTvFzli5RBQHZ1xK,14款的表示没发现座椅底下有低音炮,内饰,-1,
8948,yecgKZmdVNCs520O,小森已经被老婆抢走，我准备弄台马三备用代步了。小巧漂亮还便宜。虽然很担心内饰污染和装配工艺以及国产钢材的强度，但是合资真的很实惠啊,内饰,-1,
8961,viVYoDFLqmXRzWPn,实在没有的话我就用2.5T改色了！动力也差不太多，就是座椅没法弄了,内饰,-1,
8971,jGW97qn65gRtOyuT,相信国产就买马自达。担心偷工减料内饰污染那就上斯巴鲁。,内饰,-1,
8986,mZWLeqYvTylrkxEH,说的还真差不多，不过当初就是觉得马自达的后排座椅角度不舒坦，不然真就买了cx5,内饰,-1,不舒坦
8989,Zm86sPHqpy2gn5aU,座椅下面有个位置开关，找4S调一下就可以了,内饰,0,
9003,mo1lXFcwqbRPVUEv,开过allroad 内饰豪华感确实强 低速隔音还是比斯巴鲁好的 操控也不错 不过有点感觉3.0机械增压反应有点慢 油门踩下去动力响应比较慢,内饰,1,
9004,4HSYztClGd5VDxkr,安全带提醒？座椅加热？,内饰,0,
9074,Bg5DfQFtZse6uTER,我买的牧宝，四季通用的真皮座椅冬天太凉夏天太热,内饰,-1,
9075,HjoSilmFhNuzJMEp,同问！不在北方的车友不知道零下二三十度坐在真皮上什么感觉！那个座椅加热还需要一屁股坐上去才慢慢有温度，但是之前真是煎熬！,内饰,-1,
9098,mylf07rpuNMSsiYO,不能太较真，太讲究了就会感觉和五菱神车一样的内饰了,内饰,0,
9113,QAsZFfy3wCrTio1m,有空你再去试试看座椅有没有和我一样的感受，2.0还是1.6T其实都没确切消息,内饰,0,
9125,mCVk5qzocRHKwTLu,是不是拆过后排座椅垫子啊。。这车的油滤和浮子就在后座下面。。。打开看看，多半是这边密封有问题,内饰,-1,
9145,ear0DMZIQB46YSqW,我的是6月出厂，11月订车时已经在店里了，表上显示9公里，钥匙和内饰轮胎都是新的，销售解释通关要花2～3个月时间。,内饰,1,
9199,4NHfpluGdegXhwnK,我有 我有！！尤其堵车的时候，，。。。。，。所以我把方向盘拉到最外面 调到最高 座椅靠后,内饰,0,
9204,haQj36dIlzuSxtET,调一下座椅高度和靠背的角度，跟车设计关系不大，主要是调的角度合适开长途什么问题没有。,内饰,0,
9206,J2OPqgKNjHeA0Ghc,你好，评估二手车的价格需要专业人员鉴定，根据二手车的年限，原始价格，车况（主要检查车辆承重车架，内饰边角是否有水泡车的痕迹，车漆外观修补，驾车感受等）,内饰,0,
9256,Jqi7pRSYZ6zECM0W,森林人的座椅坐垫宽度太窄。日系都这样基本。长途就得人习惯它。还有油门踏板刹车踏板角度没有德系的舒服。经常下大坡踩刹车。脚面太老高时间长了脚丫子疼,内饰,-1,
9258,3xM2AZsuGb4NLIa1,俺加了一个座椅延长垫，感觉好很多。,内饰,1,
9269,oMPrjv1qwfFdLhzZ,如果买二手森林人需要注意哪些细节呢？,内饰,0,
9336,7N2RZYomEshkPdVW,同样上海的，金桥真能自带材料？我一直在那边保养，要是能带，下次换个新日石试试,内饰,0,
9373,A9mhbn41QLrHfuSM,座椅加热不是电的么？跟水温有关系啊？,内饰,0,
9375,a5gOfhGJnb1ZrCjE,不是，我的意思是冷可以开座椅加热，暖和的比空调舒服一些。,内饰,1,
9407,pniCFdbSM49ZheyP,搞什么毛套子，自带加热的，我大哈尔滨，冬天都不用，方向盘，座椅全部裸奔。,内饰,1,
9413,vKZXR4Qp5AtcinH2,不怕，就一块铝合金护罩，换个塑料的还不是照样跑。又不是底盘铝合金支臂，铸造材料工艺不好，有各种沙眼的话真心不敢用，说断就断了,内饰,-1,
9417,A10Gfe4NqMXLEIt5,不怕，就一块铝合金护罩，换个塑料的还不是照样跑么。又不是底盘铝合金支臂，那要是铸造的材料工艺不好，沙眼和裂纹多，才真不敢用，说断就断,内饰,-1,
9444,u0v2Ioc3FNt8wlgH,加热功率不够，座椅后背加热也非常慢，你得有耐心。,内饰,-1,
9453,skJD6CR15NdO7Mwi,撼路者做工实在太粗糙了,内饰,-1,
9476,zbWF37vNcLHwEY6B,这个不是啥大问题啊，就是找4s店技师用电脑刷一下就行啊！我的很多小细节就是刷出来的,内饰,0,
9540,TVGK9NkbX1JsmqgS,你觉得哪个的后排坐着更舒服，森的后排靠背角度是可以调后的,内饰,1,
9552,8HR9glQWCJDiBNfY,我检车一直都是坐在后排座的！测尾气的时候，特别跟检测师傅强调过，就怕他别整坏了！,内饰,1,
9578,v0X6Pk24hl8gOC9m,看过2次说明书，一次是不会调节后备箱升起高度，一次是座椅记忆不会设,内饰,-1,
9652,p2iNHvXlut708GqT,你把森的后排调倒数23然后去试乘，至少不会差rav4太多。舒不舒服除了看座椅还要看避震，森就是有点颠但不会晃。森的美国消费者满意度调查成绩还是在第一梯队呢,内饰,1,
9675,itAgwITHy5ds2cXB,说的太对了，对付冰雪路面还是全时四驱低重心的车好，还有方向盘和座椅加热。,内饰,1,
9687,aLkIo2Ms9UzDYAeT,其实斯巴鲁有特殊设计，在挡风玻璃底下的塑胶用了不反光材料，吸光性能很强，这一块的反光比其他车小，遮光垫不需要，没有必要看到别人装就装，充分了解再花钱,内饰,1,
9690,pOy1uQRIm0aTke8l,当年老皇冠给天皇开发的理念可以给你极大参考，当年悬挂技术落后但是座椅舒服无比，日本人在天皇座椅下安了弹簧…,内饰,1,
9704,P8ZQcmDxAlOpiBsY,四驱、方向盘加热座椅加热、雨刷加热、手动控制的后视镜折叠、机械手刹……这些都是专为冰雪环境设计的。,内饰,1,
9711,Mwv6oPuZT01Hhr7G,反正各大车评都说外观内饰不好 就是开起来爽翻天,内饰,-1,
9725,5SyNTl7CDYrI6bjL,内饰颜色是可选的吧？我记得只有最高配才能选内饰颜色,内饰,0,
9734,5qehPY3OSHIU4LBl,那破车你都不知道？那内饰，那方向盘，开几年更破，除喇叭不响到处都响,内饰,-1,
9736,rcpsZITySVf80wBO,欧蓝德那内饰，我都懒得坐进去,内饰,-1,
9773,EkLbPd86Hc73vmoS,还有就是内饰隔音等材料是否符合环保要求，国产车我是不信的，除非是高端车型，这也是我尽量选择进口车的重要考量。,内饰,0,
9796,AipN9ZWSJbovEqIs,各有优缺点，马自达国产不论做工还是环保肯定不如斯巴鲁。动力而言你不该买20,内饰,-1,
9806,CfzuSJhvXRDB12ne,内饰也就那样，斯巴鲁就一个四驱牛逼，不为四驱的话，哪有昂科威内饰好？,内饰,-1,
9832,cCtU3W7NugbISrV8,我订了森林人2.5尊贵版，古铜棕外漆，棕色座椅内饰……,内饰,0,
9854,jic2MgIPtaSw4mHo,你看，很多豪车都是棕色内饰，更显高贵气场。,内饰,1,
9861,Iy6wPJNHvRdFnYoK,我后悔没上2.5，买斯巴鲁就不是冲内饰做工去的，就是水平发动机，全时四驱，这价位里面至少我认为值得的,内饰,-1,
9870,YNFSry9cXT7GP2eD,13款CVT很不错，平顺、喜欢这个平顺，也许是人老了。加速线性，换挡平顺，动力够用就好了 。当然整体做工一般，有些异响，配置不高，价格偏高，进口车吗，还行吧。,内饰,1,
9883,7LpHI0UTchgd93eO,做工确实不咋地，内饰也比较过时，配置很低，但驾驶感觉同级别无出其右，也开过很多车，同价位的SUV森确实是最好开的，看你注重哪一点了，买它不后悔,内饰,-1,
9884,V5gBaXpl8WFJADfm,看来XT多那几万有道理，应该是森林人做工用料最高级，不然为什么各大论坛烧机油的贴子都没有提XT,内饰,1,
9887,8rgHOi1V2IYF4Tol,贴纸位置都是一样的你的内饰是黑色还是棕色？,内饰,0,
9926,pdjz83AoiWvu1lbh,森林人做工一般，配置还不如8、9万的国产车，这是事实。在老家侄儿子的五菱宏光把我的森林人给甩了，这也是我亲自经历的事实。,内饰,-1,
9944,S8tmC0gxyBjzvLuN,相貌不起眼，内饰太平淡，开起来才知道好,内饰,-1,
